company,quarter,chunk_num,positive,negative,neutral
ASML,2018Q1,10,0.36613166332244873,0.012159816920757294,0.6217085123062134
ASML,2018Q1,11,0.15818122029304504,0.01040630228817463,0.8314124941825867
ASML,2018Q1,12,0.18164460361003876,0.17015214264392853,0.6482032537460327
ASML,2018Q1,13,0.16265422105789185,0.01250804029405117,0.8248377442359924
ASML,2018Q1,14,0.09629499167203903,0.014377034269273281,0.8893280029296875
ASML,2018Q1,15,0.14532572031021118,0.19219064712524414,0.6624836921691895
ASML,2018Q1,16,0.06846722215414047,0.043143130838871,0.8883897066116333
ASML,2018Q2,1,0.07138549536466599,0.014891073107719421,0.9137234687805176
ASML,2018Q2,2,0.0860232338309288,0.01865454763174057,0.8953222632408142
ASML,2018Q2,3,0.5880517959594727,0.014575299806892872,0.39737290143966675
ASML,2018Q2,4,0.9462485909461975,0.01203316543251276,0.04171832650899887
ASML,2018Q2,5,0.5458970665931702,0.13309000432491302,0.321012943983078
ASML,2018Q2,6,0.9122607707977295,0.00766704510897398,0.08007219433784485
ASML,2018Q2,7,0.04807715490460396,0.03004578687250614,0.9218770265579224
ASML,2018Q2,8,0.03793726861476898,0.06298686563968658,0.8990758657455444
ASML,2018Q2,9,0.15778213739395142,0.010744689963757992,0.831473171710968
ASML,2018Q2,10,0.050509169697761536,0.022439539432525635,0.927051305770874
ASML,2018Q2,11,0.6426882147789001,0.03130868077278137,0.3260030448436737
ASML,2018Q2,12,0.06582517176866531,0.019109638407826424,0.9150652289390564
ASML,2018Q2,13,0.07155418395996094,0.020206427201628685,0.9082393646240234
ASML,2018Q2,14,0.07700935006141663,0.1558525562286377,0.7671380639076233
ASML,2018Q2,15,0.4249870777130127,0.029415791854262352,0.5455971360206604
ASML,2018Q2,16,0.25353845953941345,0.014444057829678059,0.7320175170898438
ASML,2018Q2,17,0.09401591867208481,0.026514725759625435,0.8794693350791931
ASML,2018Q2,18,0.26685383915901184,0.011068899184465408,0.7220772504806519
ASML,2018Q3,1,0.07410473376512527,0.01399211771786213,0.9119031429290771
ASML,2018Q3,2,0.6353564858436584,0.01652892306447029,0.348114550113678
ASML,2018Q3,3,0.8938708901405334,0.014542561955749989,0.09158658981323242
ASML,2018Q3,4,0.8806804418563843,0.008101505227386951,0.11121804267168045
ASML,2018Q3,5,0.4335704445838928,0.0145557327196002,0.5518738031387329
ASML,2018Q3,6,0.07475951313972473,0.020735109224915504,0.9045053720474243
ASML,2018Q3,7,0.5709224939346313,0.08406373858451843,0.34501370787620544
ASML,2018Q3,8,0.7903726696968079,0.00887333508580923,0.20075394213199615
ASML,2018Q3,9,0.09718862175941467,0.06956759095191956,0.833243727684021
ASML,2018Q3,10,0.03754772990942001,0.01913638971745968,0.943315863609314
ASML,2018Q3,11,0.05330450460314751,0.041147250682115555,0.9055482745170593
ASML,2018Q3,12,0.15338003635406494,0.024651922285556793,0.8219680190086365
ASML,2018Q3,13,0.20394745469093323,0.01641443371772766,0.7796381115913391
ASML,2018Q4,1,0.05754821375012398,0.015798494219779968,0.9266533255577087
ASML,2018Q4,2,0.32048940658569336,0.02973591536283493,0.6497746706008911
ASML,2018Q4,3,0.4345128536224365,0.1772231161594391,0.3882639706134796
ASML,2018Q4,4,0.931625247001648,0.00861444789916277,0.05976024642586708
ASML,2018Q4,5,0.9484737515449524,0.013334738090634346,0.03819150850176811
ASML,2018Q4,6,0.19563299417495728,0.010421971790492535,0.7939450144767761
ASML,2018Q4,7,0.09568385034799576,0.03942754492163658,0.864888608455658
ASML,2018Q4,8,0.15588067471981049,0.03569364920258522,0.8084256649017334
ASML,2018Q4,9,0.20882590115070343,0.02033315598964691,0.7708409428596497
ASML,2018Q4,10,0.31040287017822266,0.02399788610637188,0.6655992269515991
ASML,2018Q4,11,0.27908751368522644,0.00962177012115717,0.7112906575202942
ASML,2018Q4,12,0.16927233338356018,0.021721193566918373,0.8090064525604248
ASML,2018Q4,13,0.07570940256118774,0.04200784116983414,0.8822827935218811
ASML,2018Q4,14,0.26951009035110474,0.013154898770153522,0.7173349857330322
ASML,2018Q4,15,0.046688470989465714,0.018676701933145523,0.934634804725647
ASML,2018Q4,16,0.1206902414560318,0.0350506417453289,0.8442590832710266
ASML,2018Q4,17,0.08980385214090347,0.02901543490588665,0.8811807632446289
ASML,2019Q1,1,0.06282155215740204,0.014187678694725037,0.9229907393455505
ASML,2019Q1,2,0.9565677046775818,0.01821855455636978,0.025213751941919327
ASML,2019Q1,3,0.03154425695538521,0.933382511138916,0.03507329896092415
ASML,2019Q1,4,0.010396582074463367,0.9641543030738831,0.02544921264052391
ASML,2019Q1,5,0.9521089196205139,0.012196415103971958,0.03569473698735237
ASML,2019Q1,6,0.9428564310073853,0.011125334538519382,0.046018294990062714
ASML,2019Q1,7,0.049890823662281036,0.09269046783447266,0.8574186563491821
ASML,2019Q1,8,0.8110694289207458,0.019024701789021492,0.16990582644939423
ASML,2019Q1,9,0.8436484336853027,0.04552602395415306,0.11082550138235092
ASML,2019Q1,10,0.10325364768505096,0.035042040050029755,0.8617043495178223
ASML,2019Q1,11,0.08216594904661179,0.017250830307602882,0.9005832672119141
ASML,2019Q1,12,0.1720755249261856,0.015333660878241062,0.8125907778739929
ASML,2019Q1,13,0.47254207730293274,0.03419703617691994,0.4932608902454376
ASML,2019Q1,14,0.08787441998720169,0.2863168716430664,0.6258087158203125
ASML,2019Q1,15,0.7009094953536987,0.011267256923019886,0.2878232002258301
ASML,2019Q1,16,0.1785280555486679,0.18445034325122833,0.6370216012001038
ASML,2019Q1,17,0.33409178256988525,0.009008863940834999,0.6568993926048279
ASML,2019Q2,1,0.06566642224788666,0.015269099734723568,0.9190644025802612
ASML,2019Q2,2,0.5038545727729797,0.026257414370775223,0.4698880612850189
ASML,2019Q2,3,0.010687600821256638,0.9692720770835876,0.02004030905663967
ASML,2019Q2,4,0.8712055087089539,0.006665672175586224,0.12212879955768585
ASML,2019Q2,5,0.22495776414871216,0.013100262731313705,0.7619419693946838
ASML,2019Q2,6,0.09884601831436157,0.8286427855491638,0.07251112163066864
ASML,2019Q2,7,0.19950105249881744,0.01589570939540863,0.7846032381057739
ASML,2019Q2,8,0.14524565637111664,0.018465297296643257,0.8362890481948853
ASML,2019Q2,9,0.19351232051849365,0.012883511371910572,0.7936041951179504
ASML,2019Q2,10,0.10397222638130188,0.10768724232912064,0.7883405685424805
ASML,2019Q2,11,0.23973609507083893,0.23709028959274292,0.5231736302375793
ASML,2019Q2,12,0.15221841633319855,0.01203023362904787,0.8357512950897217
ASML,2019Q2,13,0.7417469024658203,0.01365491934120655,0.2445981800556183
ASML,2019Q2,14,0.13172724843025208,0.7996150255203247,0.06865770369768143
ASML,2019Q2,15,0.0723726749420166,0.02580518089234829,0.9018221497535706
ASML,2019Q2,16,0.8494124412536621,0.010908033698797226,0.13967952132225037
ASML,2019Q2,17,0.062199678272008896,0.07677863538265228,0.8610216975212097
ASML,2019Q3,1,0.0704999566078186,0.01475460734218359,0.9147454500198364
ASML,2019Q3,2,0.9513078331947327,0.0239858441054821,0.024706276133656502
ASML,2019Q3,3,0.20570577681064606,0.017077326774597168,0.777216911315918
ASML,2019Q3,4,0.8426452279090881,0.007140767760574818,0.1502140462398529
ASML,2019Q3,5,0.2400776594877243,0.010801869444549084,0.7491204142570496
ASML,2019Q3,6,0.14928564429283142,0.03857673332095146,0.8121376037597656
ASML,2019Q3,7,0.06206950172781944,0.033301595598459244,0.9046288728713989
ASML,2019Q3,8,0.14400625228881836,0.04798395186662674,0.8080098032951355
ASML,2019Q3,9,0.6844171285629272,0.06040116772055626,0.2551816701889038
ASML,2019Q3,10,0.19252745807170868,0.03278064727783203,0.7746918797492981
ASML,2019Q3,11,0.1056855246424675,0.015170946717262268,0.8791435360908508
ASML,2019Q3,12,0.8397095799446106,0.013335566967725754,0.14695481956005096
ASML,2019Q3,13,0.18017518520355225,0.04093406721949577,0.7788907289505005
ASML,2019Q3,14,0.18887315690517426,0.02312738448381424,0.7879994511604309
ASML,2019Q3,15,0.08645875006914139,0.42041265964508057,0.49312856793403625
ASML,2019Q3,16,0.041174668818712234,0.3002093434333801,0.6586160063743591
ASML,2019Q4,1,0.053505055606365204,0.01573255844414234,0.9307624101638794
ASML,2019Q4,2,0.6725564002990723,0.17541639506816864,0.1520271748304367
ASML,2019Q4,3,0.9572542905807495,0.018822886049747467,0.023922741413116455
ASML,2019Q4,4,0.9316744804382324,0.010487561114132404,0.05783798173069954
ASML,2019Q4,5,0.13421741127967834,0.02109644003212452,0.8446861505508423
ASML,2019Q4,6,0.09653392434120178,0.06851387023925781,0.8349522352218628
ASML,2019Q4,7,0.16399382054805756,0.010123862884938717,0.8258823156356812
ASML,2019Q4,8,0.08775953948497772,0.017971867695450783,0.8942686319351196
ASML,2019Q4,9,0.04764014855027199,0.08677791804075241,0.8655819296836853
ASML,2019Q4,10,0.5040552616119385,0.025043698027729988,0.4709010124206543
ASML,2019Q4,11,0.7613604664802551,0.11286509782075882,0.12577444314956665
ASML,2019Q4,12,0.09528035670518875,0.014122636057436466,0.8905969858169556
ASML,2019Q4,13,0.0566675178706646,0.037684354931116104,0.9056481122970581
ASML,2019Q4,14,0.48412024974823,0.02011597529053688,0.4957638084888458
ASML,2019Q4,15,0.24513185024261475,0.022020850330591202,0.7328473329544067
ASML,2019Q4,16,0.0970044881105423,0.026784652844071388,0.8762108683586121
ASML,2019Q4,17,0.07655820995569229,0.02869965136051178,0.8947420716285706
ASML,2019Q4,18,0.020131390541791916,0.11375399678945541,0.8661145567893982
ASML,2020Q1,1,0.05638821795582771,0.014769072644412518,0.9288427233695984
ASML,2020Q1,2,0.9507725238800049,0.010812313295900822,0.038415148854255676
ASML,2020Q1,3,0.9095061421394348,0.028196580708026886,0.0622972771525383
ASML,2020Q1,4,0.9535649418830872,0.013203633017838001,0.03323136642575264
ASML,2020Q1,5,0.6769188642501831,0.02168555185198784,0.30139556527137756
ASML,2020Q1,6,0.3465753495693207,0.02292717806994915,0.6304974555969238
ASML,2020Q1,7,0.090949147939682,0.017043227329850197,0.89200758934021
ASML,2020Q1,8,0.9297564029693604,0.048314355313777924,0.021929217502474785
ASML,2020Q1,9,0.8366341590881348,0.055654238909482956,0.10771148651838303
ASML,2020Q1,10,0.8924522995948792,0.009207434952259064,0.09834031760692596
ASML,2020Q1,11,0.20237255096435547,0.01589854806661606,0.7817289233207703
ASML,2020Q1,12,0.403598427772522,0.05568885803222656,0.5407127141952515
ASML,2020Q1,13,0.08619607239961624,0.023432612419128418,0.8903712630271912
ASML,2020Q1,14,0.12013642489910126,0.0264681875705719,0.853395402431488
ASML,2020Q1,15,0.07235249876976013,0.6327480673789978,0.2948994040489197
ASML,2020Q1,16,0.08242788165807724,0.014093343168497086,0.9034788012504578
ASML,2020Q1,17,0.16050128638744354,0.5793147087097168,0.26018401980400085
ASML,2020Q2,1,0.2758580148220062,0.013095797970890999,0.7110461592674255
ASML,2020Q2,2,0.6116884350776672,0.33180204033851624,0.05650956928730011
ASML,2020Q2,3,0.023052914068102837,0.9031485319137573,0.07379847019910812
ASML,2020Q2,4,0.010621300898492336,0.9618505239486694,0.027528150007128716
ASML,2020Q2,5,0.01903435029089451,0.8997602462768555,0.08120544254779816
ASML,2020Q2,6,0.9380210638046265,0.011513509787619114,0.0504654161632061
ASML,2020Q2,7,0.9460591673851013,0.014673867262899876,0.03926694765686989
ASML,2020Q2,8,0.7613925337791443,0.020501744002103806,0.2181057184934616
ASML,2020Q2,9,0.12341257184743881,0.015874145552515984,0.8607133030891418
ASML,2020Q2,10,0.18921782076358795,0.06237167865037918,0.7484104633331299
ASML,2020Q2,11,0.04055603966116905,0.08253949135541916,0.8769044876098633
ASML,2020Q2,12,0.03799474611878395,0.8564020395278931,0.10560320317745209
ASML,2020Q2,13,0.09381774067878723,0.17529234290122986,0.7308899164199829
ASML,2020Q2,14,0.05567782372236252,0.1565597951412201,0.7877623438835144
ASML,2020Q2,15,0.17836643755435944,0.027882616966962814,0.7937510013580322
ASML,2020Q2,16,0.5958398580551147,0.014432827942073345,0.3897273540496826
ASML,2020Q2,17,0.11265747249126434,0.1759793609380722,0.7113631963729858
ASML,2020Q3,1,0.9215345978736877,0.013150784187018871,0.06531456112861633
ASML,2020Q3,2,0.610890805721283,0.012090465985238552,0.3770187497138977
ASML,2020Q3,3,0.8666477799415588,0.01530673447996378,0.11804547905921936
ASML,2020Q3,4,0.9381791949272156,0.0331551656126976,0.028665676712989807
ASML,2020Q3,5,0.9548240900039673,0.01444418728351593,0.0307318065315485
ASML,2020Q3,6,0.9577418565750122,0.020011847838759422,0.022246310487389565
ASML,2020Q3,7,0.915411651134491,0.013297462835907936,0.07129086554050446
ASML,2020Q3,8,0.390566349029541,0.044509075582027435,0.5649245977401733
ASML,2020Q3,9,0.9235433340072632,0.02434520237147808,0.052111443132162094
ASML,2020Q3,10,0.45084133744239807,0.12793999910354614,0.4212186336517334
ASML,2020Q3,11,0.06370996683835983,0.02367894910275936,0.9126110672950745
ASML,2020Q3,12,0.0649414211511612,0.02093539573252201,0.9141232371330261
ASML,2020Q3,13,0.1385153979063034,0.02707519382238388,0.8344094157218933
ASML,2020Q3,14,0.23393124341964722,0.02543630264699459,0.7406324744224548
ASML,2020Q3,15,0.055717833340168,0.04158439487218857,0.9026978015899658
ASML,2020Q3,16,0.6000036001205444,0.04965336620807648,0.35034307837486267
CSCO,2016Q1,1,0.8124839067459106,0.15687872469425201,0.030637381598353386
CSCO,2016Q1,2,0.7913762331008911,0.007348520215600729,0.20127525925636292
